RefseqId	GeneId	Chrom	TxStart	TxEnd	Strand	RpkmCondition1	RpkmCondition2	baseMean	log2FoldChange	pvalue	padj	'-LOG10(pval)'	'-LOG10(padj)'
NM_001130169,NM_001130170,NM_001130171,NM_001362721,NM_011751,NR_045038,NR_156116,NR_156117,NR_156118,NR_156119,NR_156120,NR_156121,NR_156122	Zfp207	chr11	80383278	80396248	+	8.25e+01	8.93e+01	3604.72402781494	0.0120165917282314	0.977833164345991	0.999926082898195	9.74e-03	3.21e-05
NM_001130187,NM_031878	Smarcd2	chr11	106263170	106272972	-	7.21e+01	7.15e+01	3433.11032353403	0.0898863389288296	0.845539524899505	0.999926082898195	7.29e-02	3.21e-05
NM_001130408,NM_007476	Arf1	chr11	59211411	59228162	-	8.01e+01	9.37e+01	2796.78597246608	-0.0875403028160791	0.837616213214318	0.999926082898195	7.70e-02	3.21e-05
NM_001130450,NM_001130451,NM_001130452,NM_001130453,NM_001130454,NM_001361682,NM_008686	Nfe2l1	chr11	96817413	96829502	-	1.95e+01	2.53e+01	1663.51863956162	-0.326047298314359	0.460830455730969	0.999926082898195	3.36e-01	3.21e-05
NM_001130457,NM_001362713,NM_001362714,NM_001362715,NM_001362716,NM_134011	Tbrg4	chr11	6615597	6626067	-	3.19e+01	3.31e+01	1558.36076730199	0.0757159771932779	0.8679442193568	0.999926082898195	6.15e-02	3.21e-05
NM_001130458,NM_001130459,NM_015749	Tcn2	chr11	3917079	3932078	-	8.28e+00	8.30e+00	301.134392673818	0.104755622067347	0.817959231453831	0.999926082898195	8.73e-02	3.21e-05
NM_001130515,NM_001130516,NM_027658	Hexim2	chr11	103133352	103139908	+	1.05e+00	1.62e+00	44.860014912499	-0.512760982416356	0.483924422183784	0.999926082898195	3.15e-01	3.21e-05
NM_001130529,NM_001291014,NM_172941	Zkscan17	chr11	59485520	59506640	-	1.05e+01	8.91e+00	693.194567444839	0.322951942330567	0.515531122463387	0.999926082898195	2.88e-01	3.21e-05
NM_001131020,NM_010277	Gfap	chr11	102890165	102897200	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001131054,NM_001362799,NM_013917	Pttg1	chr11	43420243	43426251	-	2.82e+01	1.99e+01	407.031481477022	0.689042117654897	0.134178588092542	0.999926082898195	8.72e-01	3.21e-05
NM_001134458,NM_008374	Il9r	chr11	32188996	32200279	-	2.86e-01	1.35e+00	43.383286242356	-2.17044135789398	0.00926702245700611	0.230206160401315	2.03e+00	6.38e-01
NM_001135115	Gm12250	chr11	58183842	58190198	+	1.22e+01	1.17e+01	574.557262647042	0.166606297622384	0.697082628874807	0.999926082898195	1.57e-01	3.21e-05
NM_001136062,NM_001276285,NM_007933	Eno3	chr11	70657175	70662513	+	1.39e+01	1.60e+01	397.596450615132	-0.111504131476172	0.809196022263011	0.999926082898195	9.19e-02	3.21e-05
NM_001136076,NM_011031	P4ha2	chr11	54100923	54131667	+	1.78e+00	3.78e+00	110.745076711039	-0.996595364057687	0.0992522105853177	0.999926082898195	1.00e+00	3.21e-05
NM_001145164	Tgtp2	chr11	49057195	49064212	-	1.07e+01	9.99e+00	518.564211859942	0.210566233885707	0.629389884673737	0.999926082898195	2.01e-01	3.21e-05
NM_001145537	4930544D05Rik	chr11	70615893	70616890	+	2.44e-01	1.10e-01	2.08019081446295	1.30714246725143	0.644756879279926	1	1.91e-01	0.00e+00
NM_001146308,NM_001146309,NM_013810	Dbnl	chr11	5788482	5800980	+	8.90e+01	9.69e+01	3873.37247871218	-0.0301288911015515	0.949602224767599	0.999926082898195	2.25e-02	3.21e-05
NM_001146318,NM_009923	Cnp	chr11	100575890	100581739	+	1.10e+02	1.47e+02	5377.52521816308	-0.282342954605295	0.520776094687773	0.999926082898195	2.83e-01	3.21e-05
NM_001159284,NM_001284427,NM_001284428,NM_001284429,NM_013870	Smtn	chr11	3517521	3539292	-	2.86e-01	1.15e+00	41.4721764346153	-1.89409760850323	0.0109388669213565	0.260713359687502	1.96e+00	5.84e-01
NM_001159288,NM_001363202,NM_198162	Morc2a	chr11	3649436	3690477	+	1.45e+01	1.62e+01	1311.59489772602	-0.115084481840191	0.811804288433733	0.999926082898195	9.05e-02	3.21e-05
NM_001159289,NM_001159290,NM_001242934,NM_016707	Bcl11a	chr11	24078055	24173558	+	0.00e+00	3.98e-03	0.206965493957373	-1.4238562022677	0.775086285167741	1	1.11e-01	0.00e+00
NM_001159301,NM_010708	Lgals9	chr11	78962978	78984924	-	1.77e+02	1.74e+02	4688.8244233511	0.134448969881578	0.752174102127368	0.999926082898195	1.24e-01	3.21e-05
NM_001159319,NM_001159320,NM_001282977,NM_001282978,NM_031173,NM_145121	Cacnb1	chr11	98004924	98022627	-	9.62e+00	1.04e+01	478.804767046088	0.0846292141075393	0.845993411582747	0.999926082898195	7.26e-02	3.21e-05
NM_001159324,NM_008064	Gaa	chr11	119267962	119285458	+	1.40e+01	2.25e+01	1112.99529404506	-0.584397165580321	0.202828197419252	0.999926082898195	6.93e-01	3.21e-05
NM_001159328,NM_008244	Hgs	chr11	120467634	120483984	+	2.94e+01	2.38e+01	1376.37780729788	0.412915342065385	0.355191691067916	0.999926082898195	4.50e-01	3.21e-05
NM_001159367,NM_011065	Per1	chr11	69100151	69109957	+	1.84e+01	1.33e+01	1325.80604368359	0.584437510624437	0.179415628770673	0.999926082898195	7.46e-01	3.21e-05
NM_001159374	Krt32	chr11	100080847	100088269	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159375,NM_144958	Eif4a1	chr11	69666935	69672423	-	2.07e+01	2.24e+01	718.065880168164	0.00904102139557142	0.984397262243697	0.999926082898195	6.83e-03	3.21e-05
NM_001159382,NM_001159383,NM_001359040,NM_008122	Gjc1	chr11	102799477	102819159	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159384,NM_001159385,NM_011550	Mlx	chr11	101087289	101092207	+	4.14e+01	4.83e+01	1462.08016739741	-0.124929650075363	0.773485095913674	0.999926082898195	1.12e-01	3.21e-05
NM_001159392,NM_009395	Tnfaip1	chr11	78522849	78536260	-	7.07e+00	7.18e+00	468.295608760121	0.0819022963633283	0.850634428967491	0.999926082898195	7.03e-02	3.21e-05
NM_001159393,NM_001159396,NM_008390	Irf1	chr11	53770013	53778374	+	1.88e+02	1.43e+02	6285.56303500251	0.499297293454178	0.223051826556114	0.999926082898195	6.52e-01	3.21e-05
NM_001159401,NM_001159402,NM_009477	Upp1	chr11	9118007	9136170	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159404,NM_001159405,NM_008502	Llgl1	chr11	60699689	60714188	+	1.86e+01	2.14e+01	1559.11550219237	-0.108551497290149	0.820526968424913	0.999926082898195	8.59e-02	3.21e-05
NM_001159410,NM_008193	Guk1	chr11	59183854	59187741	-	2.68e+01	3.01e+01	487.660572537328	-0.0795707497098384	0.875416892665562	0.999926082898195	5.78e-02	3.21e-05
NM_001159482,NM_033475	Rab34	chr11	78188426	78192193	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159483,NM_009078	Rpl19	chr11	98026709	98030493	+	2.13e+00	2.80e+00	32.7343618642636	-0.255196431174119	0.76069574975727	0.999926082898195	1.19e-01	3.21e-05
NM_001159492	Gpatch8	chr11	102475915	102556158	-	1.40e+01	1.24e+01	1607.46361009843	0.279960973575841	0.512357343870914	0.999926082898195	2.90e-01	3.21e-05
NM_001159505,NM_023517	Tnfsf13	chr11	69682576	69685554	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159519	Pfas	chr11	68985700	69008460	-	5.34e+00	6.08e+00	642.725911422566	-0.0890547201947501	0.847838015582452	0.999926082898195	7.17e-02	3.21e-05
NM_001159775	Olfr391	chr11	73798752	73802984	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001160711,NM_001160712,NM_001160713,NM_027987	Cd300lg	chr11	102041510	102055617	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001161329,NM_001363078,NM_133702,NR_156439	Nol11	chr11	107166652	107189381	-	2.17e+01	2.30e+01	1233.49400785988	0.0215601491586016	0.958568405961116	0.999926082898195	1.84e-02	3.21e-05
NM_001161338,NM_001308167,NM_001308168,NM_024480	Sh3bp5l	chr11	58330706	58347728	+	6.23e+00	1.04e+01	439.993117645768	-0.65265465935195	0.239407801945408	0.999926082898195	6.21e-01	3.21e-05
NM_001161355,NM_001161356,NM_134249	Timd2	chr11	46668959	46698830	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001161419,NM_007506	Atp5g1	chr11	96072792	96075631	-	2.89e+00	5.93e+00	61.8718704302218	-0.921559165891374	0.182437930800381	0.999926082898195	7.39e-01	3.21e-05
NM_001162428,NM_027038	1700012B07Rik	chr11	109788290	109828046	-	0.00e+00	2.59e-02	0.206965493957373	-1.4238562022677	0.775086285167741	1	1.11e-01	0.00e+00
NM_001162872,NM_001347636,NM_001362838,NM_001362839,NM_016857	Exoc7	chr11	116287997	116306750	-	1.72e+01	2.08e+01	1082.56282411775	-0.171831256360146	0.6806907710056	0.999926082898195	1.67e-01	3.21e-05
NM_001162878,NM_029283	Fam183b	chr11	58792801	58801960	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001162998	Smim6	chr11	115912016	115913917	+	2.03e-01	2.22e-01	3.64416989763649	-0.0484817578883653	0.980970804097786	1	8.34e-03	0.00e+00
NM_001163018,NM_199196	Suz12	chr11	79993105	80034123	+	2.27e+01	2.41e+01	1807.68909912869	0.0405060693182075	0.928962928636611	0.999926082898195	3.20e-02	3.21e-05
NM_001163307,NM_001163308,NM_009545	Pcgf2	chr11	97688822	97699384	-	4.58e-01	1.13e-01	12.6115874158299	2.24472988357813	0.077784862075301	0.892550907602331	1.11e+00	4.94e-02
NM_001163311,NM_001362742,NM_001362743,NM_001362744,NM_013761	Srr	chr11	74904026	74925948	-	2.80e+00	3.42e+00	336.272613558458	-0.169536856726123	0.714434730743493	0.999926082898195	1.46e-01	3.21e-05
NM_001163318	Prcd	chr11	116657107	116668389	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001163336,NM_001163337,NM_016745	Atp2a3	chr11	72961168	72993043	+	1.19e+02	1.19e+02	9619.72190776538	0.0929558258173282	0.844395058750302	0.999926082898195	7.35e-02	3.21e-05
NM_001163346,NM_020006	Cdc42ep4	chr11	113726849	113751815	-	2.75e+00	2.41e+00	136.439238107487	0.269949720582205	0.677477122662798	0.999926082898195	1.69e-01	3.21e-05
NM_001163353	Gm12171	chr11	46548412	46556068	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001163354,NM_001163355,NM_001362868,NM_001362869,NM_001362870,NM_021536	Rhot1	chr11	80209050	80267907	+	1.08e+01	1.12e+01	822.737070424391	0.0579248745253807	0.889982184387839	0.999926082898195	5.06e-02	3.21e-05
NM_001163357	Gm12169	chr11	46524250	46538156	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001163358,NM_178247	Dppa1	chr11	46607009	46629274	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001163359,NM_001163360,NM_021891	Fignl1	chr11	11800287	11808962	-	3.61e-01	9.06e-01	32.2235985948137	-1.17617373387236	0.143639204776138	0.999926082898195	8.43e-01	3.21e-05
NM_001163389,NM_028965	Snx11	chr11	96767548	96777555	-	6.91e+00	8.05e+00	333.254822836132	-0.139258137455786	0.811480166553099	0.999926082898195	9.07e-02	3.21e-05
NM_001163454,NM_026465	Prorsd1	chr11	29511756	29515033	-	5.32e+00	4.81e+00	186.292125105662	0.265418243122586	0.597130268648025	0.999926082898195	2.24e-01	3.21e-05
NM_001163464,NM_025659	Abi3	chr11	95830071	95842476	-	9.84e+00	7.84e+00	607.435229540941	0.434689875231956	0.362816905328293	0.999926082898195	4.40e-01	3.21e-05
NM_001163473,NM_001372502,NM_001372503,NM_001372504	1810010H24Rik	chr11	107025868	107030442	+	4.09e-01	4.47e-01	16.708451470089	0.160363325418222	0.877898383416421	0.999926082898195	5.66e-02	3.21e-05
NM_001163481,NM_010221	Fkbp10	chr11	100415693	100424840	+	6.43e-02	6.99e-02	3.06894132957783	-0.0623218376468631	0.977545220983559	1	9.86e-03	0.00e+00
NM_001163521,NM_028504	Clhc1	chr11	29547949	29578352	+	1.16e-01	3.93e-02	3.10242959136984	1.72380775277409	0.490367047852877	1	3.09e-01	0.00e+00
NM_001163571,NM_030702	Senp3	chr11	69673109	69682084	-	3.11e+01	4.88e+01	1634.14830888287	-0.595397287867264	0.195189084135425	0.999926082898195	7.10e-01	3.21e-05
NM_001163608,NM_028199	Plxdc1	chr11	97923236	97986446	-	7.38e-02	2.92e-01	9.10852556435976	-1.94887402578362	0.224135669192776	0.999926082898195	6.49e-01	3.21e-05
NM_001163671,NM_001163672,NM_016961,NM_207692	Mapk9	chr11	49846750	49886421	+	1.37e+01	1.70e+01	1269.7428394774	-0.212372246652616	0.613048588864462	0.999926082898195	2.13e-01	3.21e-05
NM_001163728	4930563E22Rik	chr11	72215137	72218450	+	2.34e-01	6.19e-02	8.80412988008533	2.00776597703846	0.158599678033833	0.999926082898195	8.00e-01	3.21e-05
NM_001163753,NM_021411	Rab37	chr11	115091430	115162240	+	4.13e+01	9.60e+00	1008.45600157515	2.19783211091768	6.14846089903332e-07	8.42484190862206e-05	6.21e+00	4.07e+00
NM_001164062,NM_001362680,NM_011488	Stat5a	chr11	100860483	100885169	+	2.40e+01	2.02e+01	1502.42683658549	0.356491513975388	0.402771477805946	0.999926082898195	3.95e-01	3.21e-05
NM_001164166	Pom121l12	chr11	14599239	14600316	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001164223,NM_026653	Rpa1	chr11	75300258	75348383	-	7.40e+01	6.92e+01	3860.48341955617	0.196085117116123	0.64381174280982	0.999926082898195	1.91e-01	3.21e-05
NM_001164224,NM_001363055,NM_001363056,NM_026877,NM_198223	Aspscr1	chr11	120676660	120709446	+	3.88e+01	4.57e+01	1316.79512459052	-0.138690372828103	0.7543110922703	0.999926082898195	1.22e-01	3.21e-05
NM_001164231,NM_001363141,NM_001363142,NM_027557	Pwwp2a	chr11	43681997	43722633	+	1.17e+01	1.23e+01	801.986320493445	0.0590820147577779	0.890727394110304	0.999926082898195	5.03e-02	3.21e-05
NM_001164242,NM_001164243,NM_001164244,NM_001364086,NM_001364087,NM_001364088,NM_001364090,NM_144806	Prpsap2	chr11	61729649	61762088	-	1.07e+01	1.26e+01	375.150878890452	-0.118231567373663	0.794897531328416	0.999926082898195	9.97e-02	3.21e-05
NM_001164532,NM_001362806,NM_026682,NM_029794	Cpsf4l	chr11	113698170	113709526	-	3.76e-01	1.28e-01	6.11141621980893	1.67377988287975	0.321964029305852	1	4.92e-01	0.00e+00
NM_001164620,NM_177616	Ccdc157	chr11	4141123	4160293	-	1.61e+00	6.05e-01	99.8708761142052	1.51917713550165	0.018155444903753	0.354952541795504	1.74e+00	4.50e-01
NM_001164636,NM_177394	Endov	chr11	119491346	119511465	+	9.37e+00	1.13e+01	931.802174677633	-0.173558649424934	0.722461213070482	0.999926082898195	1.41e-01	3.21e-05
NM_001164798,NM_001164799,NM_001164800,NM_001164801,NM_001164802,NM_001361696,NM_001361697,NM_001361698,NM_001361699,NM_024249	Slc38a10	chr11	120103950	120151351	-	2.51e+01	2.50e+01	2000.12267388651	0.106015714678494	0.828890321413061	0.999926082898195	8.15e-02	3.21e-05
NM_001165934,NM_011268	Rgs9	chr11	109229855	109298181	-	8.08e-02	3.72e-02	4.44550758247803	1.50565270531047	0.432142051340328	1	3.64e-01	0.00e+00
NM_001166028	Slfn14	chr11	83275111	83286726	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001166177,NM_001361975,NM_001361977,NM_001361978,NM_028710	Arsg	chr11	109543710	109573329	+	1.30e+00	1.69e+00	76.6267526127126	-0.34024617230525	0.634437687132436	0.999926082898195	1.98e-01	3.21e-05
NM_001166494,NM_001166495,NM_027061,NM_199419	Zpbp2	chr11	98551096	98558665	+	1.31e+00	1.50e+00	36.0202784444898	0.0320091979611892	0.969068830033333	0.999926082898195	1.36e-02	3.21e-05
NM_001166503,NM_001362937,NM_001362938,NM_001362939,NM_001362940,NM_001362941,NM_001362942,NM_001362943,NM_001362944,NM_027216	Slc39a11	chr11	113244854	113565815	-	9.89e+00	1.19e+01	518.925963591723	-0.193107236307	0.695445287988937	0.999926082898195	1.58e-01	3.21e-05
NM_001166506,NM_001166507,NM_001363165,NM_028777,NR_029459	Sec14l1	chr11	117115167	117159268	+	9.75e+00	6.83e+00	649.032999961819	0.652869402352448	0.14269924009979	0.999926082898195	8.46e-01	3.21e-05
NM_001166547,NM_001166548,NM_001166549,NM_023743	Eif4enif1	chr11	3202994	3244588	+	2.62e+01	2.41e+01	1628.49075867361	0.225406485732911	0.595990859609472	0.999926082898195	2.25e-01	3.21e-05
NM_001166553,NM_001363166,NM_028862	Rnf145	chr11	44519376	44554977	+	5.94e+01	4.77e+01	3410.63353908333	0.40588854621501	0.353120337646508	0.999926082898195	4.52e-01	3.21e-05
NM_001166556,NM_001166557,NM_147218	Abca6	chr11	110236422	110251776	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001166589,NM_001166590,NM_001166591,NM_001166592,NM_001166593,NM_001166594,NM_001166595,NM_001166596,NM_181582	Eif5a	chr11	69916711	69921386	-	1.67e+02	2.39e+02	4704.96387103346	-0.437013233330022	0.325878701200643	0.999926082898195	4.87e-01	3.21e-05
NM_001166631,NM_001166632,NM_134248	Havcr1	chr11	46750510	46779578	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001166642,NM_001166643,NM_138681	Bcas3	chr11	85353163	85826058	+	1.05e+01	1.20e+01	700.579146689844	-0.0885639315965987	0.833716136675449	0.999926082898195	7.90e-02	3.21e-05
NM_001166653,NM_001166654,NM_001166655,NM_001166656,NM_001166657,NM_001363476,NM_153785,NR_156698	Cdkl3	chr11	52004220	52038165	+	8.01e-01	1.31e+00	41.9665381677379	-0.533605308365452	0.459699853730754	0.999926082898195	3.38e-01	3.21e-05
NM_001166661,NM_001346759,NM_181577	Ccdc85a	chr11	28385683	28584324	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001166669,NM_001166670,NM_001166671,NM_001374702,NM_172558	Gemin5	chr11	58120000	58168539	-	1.07e+01	9.83e+00	1128.93954251009	0.217425320928281	0.629214904296038	0.999926082898195	2.01e-01	3.21e-05
NM_001166685,NM_177088	Cep95	chr11	106789251	106818861	+	1.92e+01	1.76e+01	888.371196888007	0.225354842118351	0.607524057892277	0.999926082898195	2.16e-01	3.21e-05
NM_001167669,NM_172561	Spag7	chr11	70663768	70669416	-	2.65e+01	2.98e+01	577.926590661293	-0.0644267950290534	0.881111820060487	0.999926082898195	5.50e-02	3.21e-05
NM_001167680,NM_172572	Rhbdf2	chr11	116598165	116624252	-	8.81e+00	1.15e+01	665.074383004576	-0.252275374250343	0.594412556046263	0.999926082898195	2.26e-01	3.21e-05
NM_001167743,NM_181545	Slfn8	chr11	83002157	83020722	-	3.07e+01	4.89e+01	2679.37453738894	-0.601216653468736	0.238490811777092	0.999926082898195	6.23e-01	3.21e-05
NM_001167746	Dnah17	chr11	118021722	118129219	-	7.39e-01	7.28e-01	194.783145009216	0.142548169630495	0.802875759391883	0.999926082898195	9.54e-02	3.21e-05
NM_001168470,NM_025318	Emc6	chr11	73175502	73177008	-	2.39e+01	3.01e+01	647.116098264109	-0.219777163700263	0.637805459608885	0.999926082898195	1.95e-01	3.21e-05
NM_001168471,NM_001168472,NM_026556	Dynll2	chr11	87979524	87998298	-	1.50e+01	2.53e+01	869.829620593529	-0.652998351387524	0.160437604047083	0.999926082898195	7.95e-01	3.21e-05
NM_001168497,NM_023564,NR_033133	Plscr3	chr11	69846371	69852058	+	1.15e+01	1.94e+01	776.305903446086	-0.644085914532827	0.245219744930641	0.999926082898195	6.10e-01	3.21e-05
NM_001168507,NM_173453	Tmem11	chr11	60864451	60879038	-	1.75e+01	1.86e+01	405.725371157873	0.0105073464733568	0.983148207724469	0.999926082898195	7.38e-03	3.21e-05
NM_001168521,NM_172795	Sarm1	chr11	78472329	78497754	-	2.48e-01	5.00e-01	33.0430277088861	-0.909724363669859	0.248809605807176	0.999926082898195	6.04e-01	3.21e-05
NM_001168667,NM_001168668,NM_026342	Fam114a2	chr11	57482989	57518644	-	3.54e+01	3.64e+01	1645.05766489521	0.0621084190731784	0.882004602471294	0.999926082898195	5.45e-02	3.21e-05
NM_001169114,NM_016888	B3gnt2	chr11	22834738	22860336	-	3.44e+01	3.92e+01	1741.54257568075	-0.0836216701164205	0.838003932569809	0.999926082898195	7.68e-02	3.21e-05
NM_001169153,NM_001347648,NM_145634	Cd300lf	chr11	115116213	115133992	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001171512,NM_199152	Obscn	chr11	58994255	59136375	-	9.41e-04	1.56e-03	0.52458536734806	-0.318459305321337	0.948784395417697	1	2.28e-02	0.00e+00
NM_001172099,NM_198013	Cuedc1	chr11	88169564	88194140	+	2.26e+00	1.11e+00	95.9009585976686	1.12892077279425	0.0644679281530559	0.805849101913199	1.19e+00	9.37e-02
NM_001172112,NM_145428	Dhrs7b	chr11	60830630	60858423	+	1.24e+01	1.54e+01	383.95444473811	-0.206615948763347	0.651485579221364	0.999926082898195	1.86e-01	3.21e-05
NM_001172472,NM_001172473,NM_001172475,NM_001372484,NM_001372485,NM_001372486,NM_001372487,NM_001372488,NM_001372489,NM_025367	Sphk1	chr11	116532450	116536670	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001172686,NM_146922	Olfr376	chr11	73371245	73375704	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001174053,NM_001174054,NM_007595	Camk2b	chr11	5969665	6065748	-	2.16e+00	1.62e+00	135.279664271628	0.56596761362862	0.753792820526097	0.999926082898195	1.23e-01	3.21e-05
NM_001174099	Krt36	chr11	100102012	100105626	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001176528,NM_001177302,NM_001177303,NM_001361954,NM_009024	Rara	chr11	98960470	98974942	+	3.75e+01	2.46e+01	1714.95970873427	0.710268404890341	0.101386853816812	0.999926082898195	9.94e-01	3.21e-05
NM_001177484	Gm11559	chr11	99864475	99865571	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001177537	Gm11562	chr11	99619597	99620404	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001177570	Zfp616	chr11	74070169	74087301	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001177601,NM_001177603,NM_001177606,NM_001177607,NM_026757,NM_145758	0610010K14Rik	chr11	70235203	70237914	-	6.32e+01	7.15e+01	962.275505759758	-0.0917486051903353	0.857194863970559	0.999926082898195	6.69e-02	3.21e-05
NM_001177629,NM_001370603,NM_010345	Grb10	chr11	11930498	12027971	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001177691,NM_001177703,NM_016922	Gal3st1	chr11	3989932	3999328	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001177874,NM_001346709,NM_001363440,NM_145370	Gps1	chr11	120784269	120789102	+	6.16e+00	8.32e+00	248.000363317776	-0.339373020919999	0.48634970520566	0.999926082898195	3.13e-01	3.21e-05
NM_001185153,NM_015785	Zpbp	chr11	11280039	11462419	-	6.75e-01	1.02e+00	57.2798650631961	-0.500274715191282	0.447424515193856	0.999926082898195	3.49e-01	3.21e-05
NM_001190343,NM_001190344,NM_146014	Ccm2	chr11	6546886	6596761	+	1.60e+02	1.62e+02	5198.62058471573	0.0945586854115397	0.815600420995732	0.999926082898195	8.85e-02	3.21e-05
NM_001190376,NM_001190378,NM_001190379,NM_001364103,NM_178116	Camta2	chr11	70669462	70688105	-	1.99e+01	1.86e+01	1575.34544457594	0.19247794935258	0.687469883867761	0.999926082898195	1.63e-01	3.21e-05
NM_001190401	Usp34	chr11	23306894	23490560	+	1.91e+01	1.79e+01	4025.05626630427	0.209538347495239	0.630172642455171	0.999926082898195	2.01e-01	3.21e-05
NM_001190406,NM_001190408,NM_030228,NM_144560	Gas2l1	chr11	5054130	5065327	-	1.72e-02	6.50e-02	2.03792124981101	-1.68971338192437	0.533008327366993	1	2.73e-01	0.00e+00
NM_001190448,NM_016672	Ddc	chr11	11814100	11898144	-	2.75e-01	4.90e-02	5.919380665913	2.53988928681408	0.171525234712377	1	7.66e-01	0.00e+00
NM_001190885,NM_001190886,NM_001290690,NM_001363115,NM_027398	Kcnip1	chr11	33629340	33843686	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001193271,NM_010789	Meis1	chr11	18880427	19018969	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001193619,NM_016887	Cldn7	chr11	69964778	69967886	+	2.32e-02	2.74e-02	0.579736962456064	-0.152771125792006	0.975364548831474	1	1.08e-02	0.00e+00
NM_001195003,NM_001195004,NM_177619	Kat7	chr11	95271852	95310246	-	2.03e+01	1.94e+01	2097.5043046757	0.173106666505124	0.671419259136306	0.999926082898195	1.73e-01	3.21e-05
NM_001195023,NM_199469	Nploc4	chr11	120379797	120437700	-	1.48e+01	1.63e+01	1288.93105491668	-0.0381455443645509	0.931174220800216	0.999926082898195	3.10e-02	3.21e-05
NM_001195088,NM_001195089,NM_001195090,NM_181856	Tmc8	chr11	117782657	117793137	+	7.21e+01	8.80e+01	3839.6913058915	-0.184408904797109	0.679357361930884	0.999926082898195	1.68e-01	3.21e-05
